Model,DPO4034
Firmware Version,2.1

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.04
Sample Interval,4e-06
Record Length,100000
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Label,
TIME,CH2
1.27080e-01,0.07
1.27084e-01,0.07
1.27088e-01,0.05
1.27092e-01,0.05
1.27096e-01,0.01
1.27100e-01,0.03
1.27104e-01,0.09
1.27108e-01,0.05
1.27112e-01,0.03
1.27116e-01,0.03
1.27120e-01,0.01
1.27124e-01,0.07
1.27128e-01,0.09
1.27132e-01,0.05
1.27136e-01,0.05
1.27140e-01,0.03
1.27144e-01,0.07
1.27148e-01,0.07
1.27152e-01,0.07
1.27156e-01,0.05
1.27160e-01,0.03
1.27164e-01,0.07
1.27168e-01,0.03
1.27172e-01,0.05
1.27176e-01,0.09
1.27180e-01,0.05
1.27184e-01,0.09
1.27188e-01,0.05
1.27192e-01,0.07
1.27196e-01,0.05
1.27200e-01,0.09
1.27204e-01,0.05
1.27208e-01,0.03
1.27212e-01,0.09
1.27216e-01,0.07
1.27220e-01,0.07
1.27224e-01,0.03
1.27228e-01,0.11
1.27232e-01,0.09
1.27236e-01,0.07
1.27240e-01,0.07
1.27244e-01,0.05
1.27248e-01,0.05
1.27252e-01,0.03
1.27256e-01,0.03
1.27260e-01,0.07
1.27264e-01,0.05
1.27268e-01,0.03
1.27272e-01,0.03
1.27276e-01,0.05
1.27280e-01,0.03
1.27284e-01,0.05
1.27288e-01,0.07
1.27292e-01,0.05
1.27296e-01,0.05
1.27300e-01,0.05
1.27304e-01,0.05
1.27308e-01,0.03
1.27312e-01,0.09
1.27316e-01,0.07
1.27320e-01,0.05
1.27324e-01,0.09
1.27328e-01,0.05
1.27332e-01,0.07
1.27336e-01,0.07
1.27340e-01,0.09
1.27344e-01,0.03
1.27348e-01,0.07
1.27352e-01,0.03
1.27356e-01,0.07
1.27360e-01,0.05
1.27364e-01,0.03
1.27368e-01,0.05
1.27372e-01,0.07
1.27376e-01,0.07
1.27380e-01,0.03
1.27384e-01,0.09
1.27388e-01,0.03
1.27392e-01,0.03
1.27396e-01,0.01
1.27400e-01,0.05
1.27404e-01,0.05
1.27408e-01,0.05
1.27412e-01,0.05
1.27416e-01,0.05
1.27420e-01,0.05
1.27424e-01,0.09
1.27428e-01,0.03
1.27432e-01,0.07
1.27436e-01,0.05
1.27440e-01,0.07
1.27444e-01,0.05
1.27448e-01,0.05
1.27452e-01,0.05
1.27456e-01,0.05
1.27460e-01,0.05
1.27464e-01,0.03
1.27468e-01,0.07
1.27472e-01,0.05
1.27476e-01,0.05
1.27480e-01,0.07
1.27484e-01,0.09
1.27488e-01,0.07
1.27492e-01,0.07
1.27496e-01,0.07
1.27500e-01,0.07
1.27504e-01,0.07
1.27508e-01,0.07
1.27512e-01,0.03
1.27516e-01,0.03
1.27520e-01,0.03
1.27524e-01,0.07
1.27528e-01,0.05
1.27532e-01,0.05
1.27536e-01,0.07
1.27540e-01,0.09
1.27544e-01,0.05
1.27548e-01,0.05
1.27552e-01,0.09
1.27556e-01,0.05
1.27560e-01,0.03
1.27564e-01,0.03
1.27568e-01,0.07
1.27572e-01,0.05
1.27576e-01,0.03
1.27580e-01,0.03
1.27584e-01,-0.03
1.27588e-01,0.07
1.27592e-01,0.05
1.27596e-01,0.09
1.27600e-01,0.01
1.27604e-01,0.01
1.27608e-01,0.05
1.27612e-01,0.09
1.27616e-01,0.05
1.27620e-01,0.05
1.27624e-01,0.09
1.27628e-01,0.05
1.27632e-01,0.03
1.27636e-01,0.09
1.27640e-01,0.07
1.27644e-01,0.03
1.27648e-01,0.05
1.27652e-01,0.09
1.27656e-01,0.09
1.27660e-01,0.05
1.27664e-01,0.07
1.27668e-01,0.05
1.27672e-01,0.05
1.27676e-01,0.07
1.27680e-01,0.05
1.27684e-01,0.07
1.27688e-01,0.07
1.27692e-01,0.09
1.27696e-01,0.05
1.27700e-01,0.09
1.27704e-01,0.07
1.27708e-01,0.05
1.27712e-01,0.05
1.27716e-01,0.09
1.27720e-01,0.09
1.27724e-01,0.05
1.27728e-01,0.05
1.27732e-01,0.09
1.27736e-01,0.05
1.27740e-01,0.07
1.27744e-01,0.07
1.27748e-01,0.07
1.27752e-01,0.07
1.27756e-01,0.05
1.27760e-01,0.09
1.27764e-01,0.05
1.27768e-01,0.07
1.27772e-01,0.05
1.27776e-01,0.03
1.27780e-01,0.03
1.27784e-01,0.05
1.27788e-01,0.09
1.27792e-01,0.03
1.27796e-01,0.05
1.27800e-01,0.07
1.27804e-01,0.09
1.27808e-01,0.03
1.27812e-01,0.07
1.27816e-01,0.03
1.27820e-01,0.07
1.27824e-01,0.05
1.27828e-01,0.03
1.27832e-01,0.05
1.27836e-01,0.05
1.27840e-01,0.05
1.27844e-01,0.05
1.27848e-01,0.09
1.27852e-01,0.03
1.27856e-01,0.07
1.27860e-01,0.05
1.27864e-01,0.01
1.27868e-01,0.07
1.27872e-01,0.05
1.27876e-01,0.03
1.27880e-01,0.09
1.27884e-01,0.05
1.27888e-01,0.05
1.27892e-01,0.07
1.27896e-01,0.03
1.27900e-01,0.05
1.27904e-01,0.05
1.27908e-01,0.01
1.27912e-01,0.05
1.27916e-01,0.03
1.27920e-01,0.05
1.27924e-01,0.05
1.27928e-01,0.07
1.27932e-01,0.05
1.27936e-01,0.05
1.27940e-01,0.05
1.27944e-01,0.05
1.27948e-01,0.05
1.27952e-01,0.05
1.27956e-01,0.01
1.27960e-01,0.05
1.27964e-01,0.05
1.27968e-01,0.11
1.27972e-01,0.09
1.27976e-01,0.07
1.27980e-01,0.05
1.27984e-01,0.03
1.27988e-01,0.07
1.27992e-01,0.05
1.27996e-01,0.05
1.28000e-01,0.05
1.28004e-01,0.05
1.28008e-01,0.05
1.28012e-01,0.03
1.28016e-01,0.05
1.28020e-01,0.09
1.28024e-01,0.07
1.28028e-01,0.05
1.28032e-01,0.03
1.28036e-01,0.07
1.28040e-01,0.09
1.28044e-01,0.09
1.28048e-01,0.07
1.28052e-01,0.07
1.28056e-01,0.07
1.28060e-01,0.09
1.28064e-01,0.09
1.28068e-01,0.09
1.28072e-01,0.03
1.28076e-01,0.05
1.28080e-01,0.09
1.28084e-01,0.05
1.28088e-01,0.05
1.28092e-01,0.09
1.28096e-01,0.07
1.28100e-01,0.05
1.28104e-01,0.05
1.28108e-01,0.07
1.28112e-01,0.03
1.28116e-01,0.07
1.28120e-01,0.07
1.28124e-01,0.07
1.28128e-01,0.05
1.28132e-01,0.07
1.28136e-01,0.03
1.28140e-01,0.09
1.28144e-01,0.03
1.28148e-01,0.09
1.28152e-01,0.05
1.28156e-01,0.11
1.28160e-01,0.09
1.28164e-01,0.03
1.28168e-01,0.09
1.28172e-01,0.09
1.28176e-01,0.05
1.28180e-01,0.09
1.28184e-01,-0.01
1.28188e-01,0.03
1.28192e-01,0.05
1.28196e-01,0.09
1.28200e-01,0.07
1.28204e-01,0.05
1.28208e-01,0.07
1.28212e-01,0.05
1.28216e-01,0.05
1.28220e-01,0.11
1.28224e-01,0.07
1.28228e-01,0.07
1.28232e-01,0.03
1.28236e-01,0.07
1.28240e-01,0.05
1.28244e-01,0.05
1.28248e-01,0.07
1.28252e-01,0.09
1.28256e-01,0.03
1.28260e-01,0.05
1.28264e-01,0.03
1.28268e-01,0.05
1.28272e-01,0.03
1.28276e-01,0.07
1.28280e-01,0.09
1.28284e-01,0.07
1.28288e-01,0.07
1.28292e-01,0.05
1.28296e-01,0.01
1.28300e-01,0.03
1.28304e-01,0.09
1.28308e-01,0.07
1.28312e-01,0.03
1.28316e-01,0.07
1.28320e-01,0.09
1.28324e-01,0.07
1.28328e-01,0.05
1.28332e-01,0.07
1.28336e-01,0.07
1.28340e-01,-0.03
1.28344e-01,0.11
1.28348e-01,0.09
1.28352e-01,-0.01
1.28356e-01,0.09
1.28360e-01,0.09
1.28364e-01,0.07
1.28368e-01,0.01
1.28372e-01,0.05
1.28376e-01,0.09
1.28380e-01,0.07
1.28384e-01,0.09
1.28388e-01,0.03
1.28392e-01,0.07
1.28396e-01,0.05
1.28400e-01,0.09
1.28404e-01,0.05
1.28408e-01,0.07
1.28412e-01,0.09
1.28416e-01,0.05
1.28420e-01,0.07
1.28424e-01,0.07
1.28428e-01,0.05
1.28432e-01,0.09
1.28436e-01,0.07
1.28440e-01,0.09
1.28444e-01,0.05
1.28448e-01,0.07
1.28452e-01,0.05
1.28456e-01,0.05
1.28460e-01,0.03
1.28464e-01,0.01
1.28468e-01,0.07
1.28472e-01,0.07
1.28476e-01,0.03
1.28480e-01,0.05
1.28484e-01,0.07
1.28488e-01,0.07
1.28492e-01,0.09
1.28496e-01,0.05
1.28500e-01,0.05
1.28504e-01,0.03
1.28508e-01,0.09
1.28512e-01,0.03
1.28516e-01,0.07
1.28520e-01,0.01
1.28524e-01,0.05
1.28528e-01,0.03
1.28532e-01,0.07
1.28536e-01,0.05
1.28540e-01,0.05
1.28544e-01,0.07
1.28548e-01,0.03
1.28552e-01,0.07
1.28556e-01,0.05
1.28560e-01,0.07
1.28564e-01,0.05
1.28568e-01,0.05
1.28572e-01,0.05
1.28576e-01,0.07
1.28580e-01,0.07
1.28584e-01,0.03
1.28588e-01,0.09
1.28592e-01,0.05
1.28596e-01,0.05
1.28600e-01,0.09
1.28604e-01,0.09
1.28608e-01,0.05
1.28612e-01,0.09
1.28616e-01,0.03
1.28620e-01,0.03
1.28624e-01,0.05
1.28628e-01,0.07
1.28632e-01,0.05
1.28636e-01,0.03
1.28640e-01,0.05
1.28644e-01,0.07
1.28648e-01,0.07
1.28652e-01,0.09
1.28656e-01,0.07
1.28660e-01,0.05
1.28664e-01,0.07
1.28668e-01,0.07
1.28672e-01,0.07
1.28676e-01,0.09
1.28680e-01,0.07
1.28684e-01,0.07
1.28688e-01,0.05
1.28692e-01,0.05
1.28696e-01,0.09
1.28700e-01,0.09
1.28704e-01,0.03
1.28708e-01,0.09
1.28712e-01,0.09
1.28716e-01,0.03
1.28720e-01,0.09
1.28724e-01,-0.01
1.28728e-01,-0.01
1.28732e-01,0.05
1.28736e-01,0.05
1.28740e-01,0.05
1.28744e-01,0.07
1.28748e-01,0.05
1.28752e-01,0.09
1.28756e-01,0.05
1.28760e-01,0.07
1.28764e-01,0.05
1.28768e-01,0.07
1.28772e-01,0.05
1.28776e-01,0.03
1.28780e-01,0.01
1.28784e-01,0.09
1.28788e-01,0.05
1.28792e-01,0.11
1.28796e-01,0.05
1.28800e-01,0.03
1.28804e-01,0.05
1.28808e-01,0.07
1.28812e-01,0.03
1.28816e-01,0.09
1.28820e-01,0.09
1.28824e-01,0.05
1.28828e-01,0.05
1.28832e-01,0.03
1.28836e-01,0.03
1.28840e-01,0.09
1.28844e-01,0.07
1.28848e-01,0.07
1.28852e-01,0.09
1.28856e-01,0.03
1.28860e-01,0.11
1.28864e-01,0.07
1.28868e-01,0.07
1.28872e-01,0.09
1.28876e-01,0.03
1.28880e-01,0.05
1.28884e-01,0.05
1.28888e-01,0.07
1.28892e-01,0.07
1.28896e-01,0.09
1.28900e-01,0.05
1.28904e-01,0.07
1.28908e-01,0.03
1.28912e-01,0.05
1.28916e-01,0.05
1.28920e-01,0.05
1.28924e-01,0.03
1.28928e-01,0.03
1.28932e-01,0.03
1.28936e-01,0.09
1.28940e-01,0.09
1.28944e-01,0.07
1.28948e-01,0.05
1.28952e-01,0.07
1.28956e-01,-0.01
1.28960e-01,0.05
1.28964e-01,0.09
1.28968e-01,0.11
1.28972e-01,0.03
1.28976e-01,0.05
1.28980e-01,0.07
1.28984e-01,0.09
1.28988e-01,0.09
1.28992e-01,0.05
1.28996e-01,0.01
1.29000e-01,0.09
1.29004e-01,0.05
1.29008e-01,0.07
1.29012e-01,0.05
1.29016e-01,0.05
1.29020e-01,0.03
1.29024e-01,0.05
1.29028e-01,0.03
1.29032e-01,0.05
1.29036e-01,0.07
1.29040e-01,0.05
1.29044e-01,0.05
1.29048e-01,0.07
1.29052e-01,0.11
1.29056e-01,0.03
1.29060e-01,0.09
1.29064e-01,0.03
1.29068e-01,0.07
1.29072e-01,0.11
1.29076e-01,0.09
1.29080e-01,0.07
1.29084e-01,0.03
1.29088e-01,0.03
1.29092e-01,0.09
1.29096e-01,0.05
1.29100e-01,0.09
1.29104e-01,0.07
1.29108e-01,-0.01
1.29112e-01,0.07
1.29116e-01,0.07
1.29120e-01,0.05
1.29124e-01,0.03
1.29128e-01,0.07
1.29132e-01,0.05
1.29136e-01,0.07
1.29140e-01,0.05
1.29144e-01,0.01
1.29148e-01,0.05
1.29152e-01,0.01
1.29156e-01,0.07
1.29160e-01,0.05
1.29164e-01,0.05
1.29168e-01,0.05
1.29172e-01,0.05
1.29176e-01,0.09
1.29180e-01,0.05
1.29184e-01,0.07
1.29188e-01,0.07
1.29192e-01,0.05
1.29196e-01,0.03
1.29200e-01,0.05
1.29204e-01,0.11
1.29208e-01,0.05
1.29212e-01,0.01
1.29216e-01,0.09
1.29220e-01,0.05
1.29224e-01,0.07
1.29228e-01,0.07
1.29232e-01,0.07
1.29236e-01,0.07
1.29240e-01,0.05
1.29244e-01,0.09
1.29248e-01,0.05
1.29252e-01,0.07
1.29256e-01,0.05
1.29260e-01,0.03
1.29264e-01,0.07
1.29268e-01,0.05
1.29272e-01,0.07
1.29276e-01,0.09
1.29280e-01,0.07
1.29284e-01,0.01
1.29288e-01,0.09
1.29292e-01,0.05
1.29296e-01,0.07
1.29300e-01,0.07
1.29304e-01,0.09
1.29308e-01,0.09
1.29312e-01,0.05
1.29316e-01,0.03
1.29320e-01,0.05
1.29324e-01,0.05
1.29328e-01,0.09
1.29332e-01,0.03
1.29336e-01,0.07
1.29340e-01,0.07
1.29344e-01,0.09
1.29348e-01,0.11
1.29352e-01,-0.01
1.29356e-01,0.05
1.29360e-01,0.05
1.29364e-01,0.07
1.29368e-01,0.05
1.29372e-01,0.05
1.29376e-01,0.03
1.29380e-01,0.07
1.29384e-01,0.07
1.29388e-01,0.07
1.29392e-01,0.07
1.29396e-01,0.07
1.29400e-01,0.11
1.29404e-01,0.03
1.29408e-01,0.09
1.29412e-01,0.03
1.29416e-01,0.05
1.29420e-01,0.09
1.29424e-01,0.05
1.29428e-01,0.09
1.29432e-01,0.07
1.29436e-01,0.07
1.29440e-01,0.03
1.29444e-01,0.05
1.29448e-01,0.07
1.29452e-01,0.07
1.29456e-01,0.07
1.29460e-01,0.05
1.29464e-01,0.11
1.29468e-01,0.09
1.29472e-01,0.05
1.29476e-01,0.09
1.29480e-01,0.07
1.29484e-01,0.03
1.29488e-01,0.05
1.29492e-01,0.05
1.29496e-01,0.05
1.29500e-01,0.05
1.29504e-01,0.05
1.29508e-01,0.03
1.29512e-01,0.03
1.29516e-01,0.07
1.29520e-01,0.07
1.29524e-01,0.03
1.29528e-01,0.07
1.29532e-01,0.05
1.29536e-01,0.05
1.29540e-01,0.05
1.29544e-01,0.07
1.29548e-01,0.05
1.29552e-01,0.03
1.29556e-01,0.07
1.29560e-01,0.07
1.29564e-01,0.07
1.29568e-01,0.09
1.29572e-01,0.05
1.29576e-01,0.05
1.29580e-01,0.03
1.29584e-01,0.07
1.29588e-01,0.09
1.29592e-01,0.05
1.29596e-01,0.03
1.29600e-01,0.01
1.29604e-01,0.05
1.29608e-01,0.03
1.29612e-01,0.07
1.29616e-01,0.07
1.29620e-01,0.03
1.29624e-01,0.05
1.29628e-01,0.09
1.29632e-01,0.05
1.29636e-01,0.05
1.29640e-01,0.09
1.29644e-01,0.05
1.29648e-01,0.05
1.29652e-01,0.05
1.29656e-01,0.09
1.29660e-01,0.05
1.29664e-01,0.09
1.29668e-01,0.01
1.29672e-01,0.09
1.29676e-01,0.05
1.29680e-01,0.01
1.29684e-01,0.07
1.29688e-01,0.07
1.29692e-01,0.05
1.29696e-01,0.03
1.29700e-01,0.07
1.29704e-01,0.09
1.29708e-01,0.01
1.29712e-01,0.03
1.29716e-01,0.03
1.29720e-01,0.05
1.29724e-01,0.05
1.29728e-01,0.05
1.29732e-01,0.03
1.29736e-01,0.09
1.29740e-01,0.09
1.29744e-01,0.05
1.29748e-01,0.09
1.29752e-01,0.05
1.29756e-01,0.05
1.29760e-01,0.07
1.29764e-01,0.09
1.29768e-01,0.07
1.29772e-01,0.07
1.29776e-01,0.05
1.29780e-01,0.11
1.29784e-01,0.03
1.29788e-01,0.07
1.29792e-01,0.09
1.29796e-01,0.09
1.29800e-01,0.03
1.29804e-01,0.05
1.29808e-01,0.07
1.29812e-01,0.05
1.29816e-01,0.05
1.29820e-01,0.03
1.29824e-01,0.03
1.29828e-01,0.05
1.29832e-01,0.05
1.29836e-01,0.07
1.29840e-01,0.05
1.29844e-01,0.03
1.29848e-01,0.07
1.29852e-01,0.05
1.29856e-01,0.11
1.29860e-01,0.07
1.29864e-01,0.05
1.29868e-01,0.01
1.29872e-01,0.05
1.29876e-01,0.07
1.29880e-01,0.01
1.29884e-01,0.03
1.29888e-01,0.09
1.29892e-01,0.05
1.29896e-01,0.07
1.29900e-01,0.03
1.29904e-01,0.05
1.29908e-01,0.05
1.29912e-01,0.05
1.29916e-01,0.09
1.29920e-01,0.07
1.29924e-01,0.05
1.29928e-01,0.05
1.29932e-01,0.07
1.29936e-01,0.05
1.29940e-01,0.03
1.29944e-01,0.07
1.29948e-01,0.05
1.29952e-01,0.07
1.29956e-01,0.01
1.29960e-01,0.07
1.29964e-01,0.03
1.29968e-01,0.07
1.29972e-01,0.05
1.29976e-01,0.05
1.29980e-01,0.09
1.29984e-01,0.05
1.29988e-01,0.05
1.29992e-01,0.09
1.29996e-01,0.07
1.30000e-01,0.03
1.30004e-01,0.09
1.30008e-01,0.07
1.30012e-01,0.07
1.30016e-01,0.05
1.30020e-01,0.09
1.30024e-01,0.05
1.30028e-01,0.01
1.30032e-01,0.03
1.30036e-01,0.09
1.30040e-01,0.03
1.30044e-01,0.09
1.30048e-01,0.03
1.30052e-01,0.05
1.30056e-01,0.05
1.30060e-01,0.09
1.30064e-01,0.07
1.30068e-01,0.03
1.30072e-01,0.03
1.30076e-01,0.05
1.30080e-01,0.07
1.30084e-01,0.05
1.30088e-01,0.05
1.30092e-01,0.05
1.30096e-01,0.09
1.30100e-01,-0.01
1.30104e-01,0.09
1.30108e-01,0.09
1.30112e-01,0.05
1.30116e-01,0.03
1.30120e-01,0.05
1.30124e-01,0.09
1.30128e-01,0.05
1.30132e-01,0.09
1.30136e-01,0.07
1.30140e-01,0.09
1.30144e-01,0.05
1.30148e-01,0.07
1.30152e-01,0.05
1.30156e-01,0.07
1.30160e-01,0.01
1.30164e-01,0.07
1.30168e-01,0.09
1.30172e-01,0.03
1.30176e-01,0.05
1.30180e-01,0.07
1.30184e-01,0.01
1.30188e-01,0.07
1.30192e-01,0.07
1.30196e-01,0.05
1.30200e-01,0.05
1.30204e-01,0.03
1.30208e-01,0.05
1.30212e-01,0.05
1.30216e-01,0.05
1.30220e-01,0.07
1.30224e-01,0.07
1.30228e-01,0.05
1.30232e-01,0.03
1.30236e-01,0.05
1.30240e-01,0.05
1.30244e-01,0.03
1.30248e-01,0.07
1.30252e-01,0.05
1.30256e-01,0.03
1.30260e-01,0.11
1.30264e-01,0.09
1.30268e-01,0.05
1.30272e-01,0.05
1.30276e-01,0.03
1.30280e-01,0.07
1.30284e-01,0.05
1.30288e-01,0.03
1.30292e-01,0.05
1.30296e-01,0.03
1.30300e-01,0.09
1.30304e-01,0.05
1.30308e-01,0.07
1.30312e-01,0.01
1.30316e-01,0.07
1.30320e-01,0.05
1.30324e-01,0.07
1.30328e-01,0.07
1.30332e-01,0.05
1.30336e-01,0.07
1.30340e-01,0.05
1.30344e-01,0.09
1.30348e-01,0.05
1.30352e-01,0.03
1.30356e-01,0.05
1.30360e-01,0.05
1.30364e-01,0.05
1.30368e-01,0.09
1.30372e-01,0.05
1.30376e-01,0.03
1.30380e-01,0.09
1.30384e-01,0.07
1.30388e-01,0.07
1.30392e-01,0.05
1.30396e-01,0.01
1.30400e-01,0.07
1.30404e-01,0.05
1.30408e-01,0.07
1.30412e-01,0.05
1.30416e-01,0.09
1.30420e-01,0.03
1.30424e-01,0.03
1.30428e-01,0.05
1.30432e-01,0.09
1.30436e-01,0.03
1.30440e-01,0.05
1.30444e-01,0.05
1.30448e-01,0.05
1.30452e-01,0.05
1.30456e-01,0.07
1.30460e-01,0.09
1.30464e-01,0.05
1.30468e-01,0.01
1.30472e-01,0.01
1.30476e-01,0.05
1.30480e-01,0.07
1.30484e-01,0.07
1.30488e-01,0.05
1.30492e-01,0.05
1.30496e-01,0.07
1.30500e-01,0.09
1.30504e-01,0.03
1.30508e-01,0.03
1.30512e-01,0.05
1.30516e-01,0.07
1.30520e-01,0.07
1.30524e-01,0.05
1.30528e-01,0.05
1.30532e-01,0.03
1.30536e-01,0.05
1.30540e-01,0.07
1.30544e-01,0.07
1.30548e-01,0.05
1.30552e-01,0.03
1.30556e-01,0.07
1.30560e-01,0.09
1.30564e-01,0.07
1.30568e-01,0.09
1.30572e-01,0.03
1.30576e-01,0.07
1.30580e-01,0.07
1.30584e-01,0.05
1.30588e-01,0.07
1.30592e-01,0.05
1.30596e-01,0.07
1.30600e-01,0.03
1.30604e-01,0.03
1.30608e-01,0.03
1.30612e-01,0.03
1.30616e-01,0.03
1.30620e-01,0.05
1.30624e-01,0.07
1.30628e-01,0.05
1.30632e-01,0.07
1.30636e-01,0.07
1.30640e-01,0.07
1.30644e-01,0.07
1.30648e-01,0.07
1.30652e-01,0.01
1.30656e-01,0.03
1.30660e-01,0.07
1.30664e-01,0.03
1.30668e-01,0.03
1.30672e-01,0.05
1.30676e-01,0.09
1.30680e-01,0.07
1.30684e-01,0.07
1.30688e-01,0.09
1.30692e-01,0.05
1.30696e-01,0.07
1.30700e-01,0.05
1.30704e-01,0.05
1.30708e-01,0.03
1.30712e-01,0.09
1.30716e-01,0.03
1.30720e-01,0.05
1.30724e-01,0.07
1.30728e-01,0.05
1.30732e-01,0.05
1.30736e-01,0.05
1.30740e-01,0.07
1.30744e-01,0.09
1.30748e-01,0.05
1.30752e-01,0.05
1.30756e-01,0.03
1.30760e-01,0.05
1.30764e-01,0.03
1.30768e-01,0.03
1.30772e-01,0.07
1.30776e-01,0.07
1.30780e-01,0.05
1.30784e-01,0.05
1.30788e-01,0.07
1.30792e-01,0.03
1.30796e-01,0.05
1.30800e-01,0.05
1.30804e-01,0.09
1.30808e-01,0.05
1.30812e-01,0.05
1.30816e-01,0.07
1.30820e-01,0.05
1.30824e-01,0.03
1.30828e-01,0.05
1.30832e-01,0.01
1.30836e-01,0.03
1.30840e-01,0.11
1.30844e-01,0.07
1.30848e-01,0.03
1.30852e-01,0.03
1.30856e-01,0.05
1.30860e-01,0.03
1.30864e-01,0.05
1.30868e-01,0.03
1.30872e-01,0.09
1.30876e-01,0.07
1.30880e-01,0.09
1.30884e-01,0.11
1.30888e-01,0.09
1.30892e-01,0.09
1.30896e-01,0.05
1.30900e-01,0.07
1.30904e-01,0.07
1.30908e-01,0.03
1.30912e-01,0.07
1.30916e-01,0.03
1.30920e-01,0.05
1.30924e-01,0.07
1.30928e-01,0.01
1.30932e-01,0.01
1.30936e-01,0.05
1.30940e-01,0.01
1.30944e-01,0.05
1.30948e-01,0.05
1.30952e-01,0.09
1.30956e-01,0.07
1.30960e-01,0.03
1.30964e-01,0.09
1.30968e-01,0.05
1.30972e-01,0.09
1.30976e-01,0.07
1.30980e-01,0.09
1.30984e-01,0.07
1.30988e-01,0.07
1.30992e-01,0.05
1.30996e-01,0.05
1.31000e-01,0.03
1.31004e-01,0.05
1.31008e-01,0.07
1.31012e-01,0.07
1.31016e-01,0.07
1.31020e-01,0.07
1.31024e-01,0.01
1.31028e-01,0.05
1.31032e-01,0.03
1.31036e-01,0.05
1.31040e-01,0.09
1.31044e-01,0.05
1.31048e-01,0.05
1.31052e-01,0.05
1.31056e-01,0.07
1.31060e-01,0.03
1.31064e-01,0.09
1.31068e-01,0.07
1.31072e-01,0.09
1.31076e-01,0.07
1.31080e-01,0.05
1.31084e-01,0.07
1.31088e-01,0.03
1.31092e-01,0.03
1.31096e-01,0.07
1.31100e-01,0.07
1.31104e-01,0.05
1.31108e-01,0.09
1.31112e-01,0.07
1.31116e-01,0.05
1.31120e-01,0.09
1.31124e-01,0.01
1.31128e-01,0.05
1.31132e-01,0.01
1.31136e-01,0.07
1.31140e-01,0.09
1.31144e-01,0.07
1.31148e-01,0.07
1.31152e-01,0.01
1.31156e-01,0.07
1.31160e-01,0.09
1.31164e-01,0.05
1.31168e-01,0.09
1.31172e-01,0.07
1.31176e-01,0.03
1.31180e-01,0.03
1.31184e-01,0.05
1.31188e-01,0.09
1.31192e-01,0.07
1.31196e-01,0.05
1.31200e-01,0.09
1.31204e-01,0.09
1.31208e-01,0.05
1.31212e-01,0.07
1.31216e-01,0.09
1.31220e-01,0.03
1.31224e-01,0.05
1.31228e-01,0.07
1.31232e-01,0.03
1.31236e-01,0.09
1.31240e-01,0.09
1.31244e-01,0.05
1.31248e-01,0.05
1.31252e-01,0.05
1.31256e-01,0.05
1.31260e-01,0.05
1.31264e-01,0.03
1.31268e-01,0.07
1.31272e-01,0.07
1.31276e-01,0.05
1.31280e-01,0.05
1.31284e-01,0.07
1.31288e-01,0.07
1.31292e-01,0.05
1.31296e-01,0.03
1.31300e-01,0.05
1.31304e-01,0.01
1.31308e-01,0.09
1.31312e-01,0.09
1.31316e-01,0.05
1.31320e-01,0.05
1.31324e-01,0.05
1.31328e-01,0.07
1.31332e-01,0.01
1.31336e-01,0.09
1.31340e-01,0.07
1.31344e-01,0.05
1.31348e-01,0.03
1.31352e-01,0.05
1.31356e-01,0.07
1.31360e-01,0.05
1.31364e-01,0.07
1.31368e-01,0.07
1.31372e-01,0.09
1.31376e-01,0.09
1.31380e-01,0.09
1.31384e-01,0.05
1.31388e-01,0.03
1.31392e-01,0.09
1.31396e-01,0.05
1.31400e-01,0.05
1.31404e-01,0.09
1.31408e-01,0.07
1.31412e-01,0.07
1.31416e-01,0.03
1.31420e-01,0.11
1.31424e-01,0.07
1.31428e-01,0.05
1.31432e-01,0.09
1.31436e-01,0.05
1.31440e-01,0.03
1.31444e-01,0.09
1.31448e-01,0.01
1.31452e-01,0.03
1.31456e-01,0.05
1.31460e-01,0.05
1.31464e-01,0.09
1.31468e-01,0.01
1.31472e-01,0.01
1.31476e-01,0.05
1.31480e-01,0.07
1.31484e-01,0.07
1.31488e-01,0.09
1.31492e-01,-0.01
1.31496e-01,0.05
1.31500e-01,0.11
1.31504e-01,0.07
1.31508e-01,0.09
1.31512e-01,0.05
1.31516e-01,0.09
1.31520e-01,0.09
1.31524e-01,0.07
1.31528e-01,0.07
1.31532e-01,0.05
1.31536e-01,0.07
1.31540e-01,0.03
1.31544e-01,0.05
1.31548e-01,0.09
1.31552e-01,0.05
1.31556e-01,0.07
1.31560e-01,0.09
1.31564e-01,0.03
1.31568e-01,0.07
1.31572e-01,0.05
1.31576e-01,0.05
1.31580e-01,0.03
1.31584e-01,0.03
1.31588e-01,0.07
1.31592e-01,0.05
1.31596e-01,0.09
1.31600e-01,0.05
1.31604e-01,0.05
1.31608e-01,0.05
1.31612e-01,0.05
1.31616e-01,0.05
1.31620e-01,0.05
1.31624e-01,0.03
1.31628e-01,0.03
1.31632e-01,0.03
1.31636e-01,0.03
1.31640e-01,0.07
1.31644e-01,0.05
1.31648e-01,0.09
1.31652e-01,0.07
1.31656e-01,0.07
1.31660e-01,0.07
1.31664e-01,0.09
1.31668e-01,0.05
1.31672e-01,0.05
1.31676e-01,0.03
1.31680e-01,0.03
1.31684e-01,0.05
1.31688e-01,0.03
1.31692e-01,0.09
1.31696e-01,0.07
